Environment	Season	Replication	Block	Row	Col	Yield	Genotype
MMPangkone	2018DS	2	NA	59	3	3870.474706	Genotype_10941
MMPangkone	2018DS	2	NA	60	3	1605.581395	Genotype_10299
MMPangkone	2018DS	2	NA	61	3	3612.55814	Genotype_10457
MMPangkone	2018DS	2	NA	62	3	5306.429549	Genotype_10799
MMPangkone	2018DS	2	NA	63	3	3506.164192	Genotype_10327
MMPangkone	2018DS	2	NA	64	3	3765.503876	Genotype_10164
MMPangkone	2018DS	2	NA	65	3	1624.966966	Genotype_10184
MMPangkone	2018DS	2	NA	66	3	2479.98082	Genotype_10849
MMPangkone	2018DS	2	NA	67	3	2588.423205	Genotype_10775
MMPangkone	2018DS	2	NA	68	3	1567.950581	Genotype_10850
MMPangkone	2018DS	2	NA	69	3	2255.366726	Genotype_10947
MMPangkone	2018DS	2	NA	70	3	2631.104651	Genotype_10273
MMPangkone	2018DS	2	NA	71	3	2733.615222	Genotype_10630
MMPangkone	2018DS	2	NA	72	3	2429.498164	Genotype_10816
MMPangkone	2018DS	2	NA	73	3	2124.418605	Genotype_10874
MMPangkone	2018DS	2	NA	74	3	2528.188865	Genotype_10787
MMPangkone	2018DS	2	NA	75	3	2635.424008	Genotype_10431
MMPangkone	2018DS	2	NA	76	3	2913.488372	Genotype_10417
MMPangkone	2018DS	2	NA	77	3	3123.101566	Genotype_10289
MMPangkone	2018DS	2	NA	78	3	1899.143207	Genotype_10499
MMPangkone	2018DS	2	NA	79	3	1290.873855	Genotype_10611
MMPangkone	2018DS	2	NA	80	3	2514.534884	Genotype_10516
MMPangkone	2018DS	2	NA	81	3	2922.48062	Genotype_10372
MMPangkone	2018DS	2	NA	82	3	1301.511628	Genotype_10266
MMPangkone	2018DS	2	NA	83	3	1450	Genotype_10456
MMPangkone	2018DS	2	NA	84	3	1270.501836	Genotype_10318
MMPangkone	2018DS	2	NA	85	3	2637.379148	Genotype_10590
MMPangkone	2018DS	2	NA	86	3	2778.226744	Genotype_10634
MMPangkone	2018DS	2	NA	86	4	1455.05814	Genotype_10813
MMPangkone	2018DS	2	NA	85	4	3042.906977	Genotype_10582
MMPangkone	2018DS	2	NA	84	4	2996.511628	Genotype_10374
MMPangkone	2018DS	2	NA	83	4	2584.742777	Genotype_10996
MMPangkone	2018DS	2	NA	82	4	3671.22093	Genotype_10701
MMPangkone	2018DS	2	NA	81	4	1383.958234	Genotype_10674
MMPangkone	2018DS	2	NA	80	4	2145	Genotype_10985
MMPangkone	2018DS	2	NA	79	4	3560.83673	Genotype_10705
MMPangkone	2018DS	2	NA	78	4	3071.27907	Genotype_10455
MMPangkone	2018DS	2	NA	77	4	1390.503876	Genotype_10795
MMPangkone	2018DS	2	NA	76	4	2759.593023	Genotype_10545
MMPangkone	2018DS	2	NA	75	4	3272.899858	Genotype_10353
MMPangkone	2018DS	2	NA	74	4	2590.116279	Genotype_10936
MMPangkone	2018DS	2	NA	73	4	2551.020408	Genotype_10297
MMPangkone	2018DS	2	NA	72	4	1989.795918	Genotype_10598
MMPangkone	2018DS	2	NA	71	4	2900.663613	Genotype_10424
MMPangkone	2018DS	2	NA	70	4	2413.953488	Genotype_10717
MMPangkone	2018DS	2	NA	69	4	2180.05814	Genotype_10721
MMPangkone	2018DS	2	NA	68	4	4030.612245	Genotype_10904
MMPangkone	2018DS	2	NA	67	4	2960.290698	Genotype_10736
MMPangkone	2018DS	2	NA	66	4	3017.44186	Genotype_10382
MMPangkone	2018DS	2	NA	65	4	2047.935453	Genotype_10480
MMPangkone	2018DS	2	NA	64	4	3462.034884	Genotype_10328
MMPangkone	2018DS	2	NA	63	4	2029.598309	Genotype_10370
MMPangkone	2018DS	2	NA	62	4	2936.105238	Genotype_10555
MMPangkone	2018DS	2	NA	61	4	2653.081395	Genotype_10690
MMPangkone	2018DS	2	NA	60	4	1650	Genotype_10994
MMPangkone	2018DS	2	NA	59	4	2052.383721	Genotype_10340
MMPangkone	2018DS	2	NA	58	4	1469.755696	Genotype_10811
MMPangkone	2018DS	2	NA	57	4	1152.674419	Genotype_10162
MMPangkone	2018DS	2	NA	56	4	1571.118158	Genotype_10869
MMPangkone	2018DS	2	NA	55	4	1259.689922	Genotype_10224
MMPangkone	2018DS	2	NA	54	4	3107.209302	Genotype_10240
MMPangkone	2018DS	2	NA	53	4	3290.462767	Genotype_10955
MMPangkone	2018DS	2	NA	52	4	1384.593023	Genotype_10432
MMPangkone	2018DS	2	NA	51	4	2339.593677	Genotype_10232
MMPangkone	2018DS	2	NA	50	4	2175	Genotype_10902
MMPangkone	2018DS	2	NA	49	4	1456.744186	Genotype_10707
MMPangkone	2018DS	2	NA	48	4	1134.210526	Genotype_10286
MMPangkone	2018DS	2	NA	47	4	3384.966777	Genotype_10829
MMPangkone	2018DS	2	NA	46	4	3080.808081	Genotype_10654
MMPangkone	2018DS	2	NA	45	4	3031.205505	Genotype_10895
MMPangkone	2018DS	2	NA	44	4	3513.213531	Genotype_10444
MMPangkone	2018DS	2	NA	44	5	3876.860465	Genotype_10610
MMPangkone	2018DS	2	NA	45	5	1359.418605	Genotype_10844
MMPangkone	2018DS	2	NA	46	5	2895.525018	Genotype_10321
MMPangkone	2018DS	2	NA	47	5	1201.395349	Genotype_10683
MMPangkone	2018DS	2	NA	48	5	2061.918605	Genotype_10441
MMPangkone	2018DS	2	NA	49	5	1687.588989	Genotype_10195
MMPangkone	2018DS	2	NA	50	5	3695.697674	Genotype_10311
MMPangkone	2018DS	2	NA	51	5	1391.752577	Genotype_10984
MMPangkone	2018DS	2	NA	52	5	1653.837209	Genotype_10359
MMKyaukse	2018DS	2	NA	48	4	3554.127907	Check7
MMPangkone	2018DS	2	NA	54	5	2944.977224	Genotype_10473
MMPangkone	2018DS	2	NA	55	5	3403.953488	Genotype_10390
MMPangkone	2018DS	2	NA	56	5	2252.616279	Genotype_10965
MMPangkone	2018DS	2	NA	57	5	2373.737374	Genotype_10881
MMPangkone	2018DS	2	NA	58	5	2477.877907	Genotype_10815
MMPangkone	2018DS	2	NA	59	5	2370.977214	Genotype_10347
MMPangkone	2018DS	2	NA	60	5	2052.383721	Genotype_10411
MMPangkone	2018DS	2	NA	61	5	2790.697674	Genotype_10429
MMPangkone	2018DS	2	NA	62	5	2656.162791	Genotype_10912
MMPangkone	2018DS	2	NA	63	5	1386.19186	Genotype_10770
MMPangkone	2018DS	2	NA	64	5	2131.078224	Genotype_10530
MMPangkone	2018DS	2	NA	65	5	3303.837209	Genotype_10594
MMPangkone	2018DS	2	NA	66	5	2029.598309	Genotype_10173
MMPangkone	2018DS	2	NA	67	5	1856.453488	Genotype_10919
MMPangkone	2018DS	2	NA	68	5	2580.988372	Genotype_10805
MMPangkone	2018DS	2	NA	69	5	3047.921071	Genotype_10489
MMPangkone	2018DS	2	NA	70	5	3993.488372	Genotype_10595
MMPangkone	2018DS	2	NA	71	5	3311.511628	Genotype_10277
MMPangkone	2018DS	2	NA	72	5	2885.02907	Genotype_10254
MMPangkone	2018DS	2	NA	73	5	3771.802326	Genotype_10392
MMPangkone	2018DS	2	NA	74	5	4274.709302	Genotype_10531
MMPangkone	2018DS	2	NA	75	5	2944.977224	Genotype_10847
MMPangkone	2018DS	2	NA	76	5	2400	Genotype_10178
MMPangkone	2018DS	2	NA	77	5	3046.453488	Genotype_10478
MMPangkone	2018DS	2	NA	78	5	1403.061224	Genotype_10870
MMPangkone	2018DS	2	NA	79	5	2250	Genotype_10629
MMPangkone	2018DS	2	NA	80	5	1446.627907	Genotype_10488
MMPangkone	2018DS	2	NA	81	5	2482.857828	Genotype_10198
MMPangkone	2018DS	2	NA	82	5	2882.135307	Genotype_10560
MMPangkone	2018DS	2	NA	83	5	1501.744186	Genotype_10298
MMPangkone	2018DS	2	NA	84	5	2650	Genotype_10760
MMPangkone	2018DS	2	NA	85	5	2966.065496	Genotype_10786
MMPangkone	2018DS	2	NA	86	5	3888.517442	Genotype_10445
MMPangkone	2018DS	2	NA	86	6	4166.666667	Genotype_10220
MMPangkone	2018DS	2	NA	85	6	2885.482734	Genotype_10251
MMPangkone	2018DS	2	NA	84	6	1850	Genotype_10856
MMPangkone	2018DS	2	NA	83	6	3545.872093	Genotype_10483
MMPangkone	2018DS	2	NA	82	6	3733.1514	Genotype_10970
MMPangkone	2018DS	2	NA	81	6	4601.303735	Genotype_10226
MMPangkone	2018DS	2	NA	80	6	3804.263566	Genotype_10169
MMPangkone	2018DS	2	NA	79	6	2272.354651	Genotype_10421
MMPangkone	2018DS	2	NA	78	6	1353.139535	Genotype_10375
MMPangkone	2018DS	2	NA	77	6	2190.721649	Genotype_10363
MMPangkone	2018DS	2	NA	76	6	3458.023256	Genotype_10309
MMPangkone	2018DS	2	NA	75	6	3926.636298	Genotype_10270
MMPangkone	2018DS	2	NA	74	6	3832.576308	Genotype_10911
MMPangkone	2018DS	2	NA	73	6	1676.947674	Genotype_10568
MMPangkone	2018DS	2	NA	72	6	2446.6467	Genotype_10430
MMPangkone	2018DS	2	NA	71	6	1800	Genotype_10943
MMPangkone	2018DS	2	NA	70	6	3700	Genotype_10659
MMPangkone	2018DS	2	NA	69	6	906.9767442	Genotype_10977
MMPangkone	2018DS	2	NA	68	6	3845.523256	Genotype_10854
MMPangkone	2018DS	2	NA	67	6	2671.889535	Genotype_10337
MMPangkone	2018DS	2	NA	66	6	3463.618746	Genotype_10475
MMPangkone	2018DS	2	NA	65	6	2956.860465	Genotype_10262
MMPangkone	2018DS	2	NA	64	6	4645.230185	Genotype_10923
MMPangkone	2018DS	2	NA	63	6	4660.813953	Genotype_10697
MMPangkone	2018DS	1	NA	39	3	3060.639535	Check7
MMPangkone	2018DS	2	NA	61	6	3495.203488	Genotype_10684
MMPangkone	2018DS	2	NA	60	6	3152.349312	Genotype_10211
MMPangkone	2018DS	2	NA	59	6	1204.186047	Genotype_10222
MMPangkone	2018DS	2	NA	58	6	3841.478924	Genotype_10436
MMPangkone	2018DS	2	NA	57	6	2368.376888	Genotype_10615
MMPangkone	2018DS	2	NA	56	6	2104.883721	Genotype_10925
MMPangkone	2018DS	2	NA	55	6	3207.44186	Genotype_10269
MMPangkone	2018DS	2	NA	54	6	3851.040392	Genotype_10928
MMPangkone	2018DS	2	NA	53	6	2603.023256	Genotype_10930
MMPangkone	2018DS	2	NA	52	6	2252.616279	Genotype_10248
MMPangkone	2018DS	2	NA	51	6	2681.22093	Genotype_10592
MMPangkone	2018DS	2	NA	50	6	3959.186047	Genotype_10934
MMPangkone	2018DS	2	NA	49	6	3504.069767	Genotype_10228
MMPangkone	2018DS	2	NA	53	5	3963.77907	Check7
MMPangkone	2018DS	2	NA	47	6	2638.036442	Genotype_10461
MMPangkone	2018DS	2	NA	46	6	1680.843023	Genotype_10288
MMPangkone	2018DS	2	NA	45	6	2656.162791	Genotype_10388
MMPangkone	2018DS	2	NA	44	6	3153.383852	Genotype_10472
